file_id,contents,user_id,subforum_id,num_contexts,label
30550114_1,"Education system is messed up for the same reason everything else is messed up - Jews , non-whites and liberal women run and ruin everything .",575730,1362,0,1
30413511_2,Maximum resistance towards Zog !,734612,1354,0,1
30488308_2,Such a shàme how we 've allowed blacks and browns to destroy every last square inch of our cities .,577193,1348,0,1
13640781_1,Its only a matter of time until we become a hell hole like Sweden or the UK .,591109,1391,0,1
12960799_4,May the wigger sister and parents be haunted by her death for the rest of their lives as it is in effect by their hands and actions that their sister and daughter was murdered by this beast .,575076,1345,0,1
30679925_3,That 's to assume the gay ones are n't abusive .,580921,1362,0,1
30682994_1,"This is the argument homosexuals use to justify their behavior , that because there are no `` red letters '' about it , then homosexuality is not a bad thing .",574052,1348,1,1
13585892_1,If you search around you can probably find `` hoax of the 20th century '' for free on the net .,586021,1393,0,1
31755296_1,Black people are the biggest pawns ever everyone uses them for crime they are always the fall guy.Italian mob uses them to do the dirty work the mexicans use them the japanese use them and the chinese.Now who should know whos name ?,617825,1363,0,1
13859057_1,"Glad it made news your way the truth must be told but have you noticed it says it is not a racist attack , Oh but we all know the story shall it of been some poor black bastard bashed to near death in Dublin eh",589430,1391,0,1
12842670_1,"I watch fights on gay parade in budapest together with my friends from hungary , we were together on vacation in one croatian island , it was great to watch how hungarian nationalists were smashing gay parade btw I have some hungarian blood , my grandmother was hungarian Kitartas !",574912,1397,0,1
13598214_1,"As far as im concerned as soon as the little half breed is born , it should be tied round her neck and both mother and mulattoe should be flung in the nearest river.Lets see if daddy jumps in to save them !",573840,1393,0,1
14653484_1,Because they a vile plague on all of mankind that no one really likes .,598307,1371,1,1
30745491_3,"When I die just put a monitor in my coffin running a never ending holocaust documentary , just to make sure I nevah fo-get !",572083,1354,8,1
14670871_2,These disgusting perverted white men are no different than the white women who have sex with black men just because they have a bigger penis .,578039,1371,0,1
12856759_1,Great image of the Jew as a poisonous mushroom .,572087,1346,0,1
31787508_2,I think this would just be a tighter grip the ZOG would have on us .,599694,1363,0,1
14034947_1,"WTF Well done liberals you have ethnically cleansed a 20,000 + yr old race of beautiful and unique white people from their own country This is a sick and vile crime I 'm crying when i look at those pictures i do n't care if you laugh and say it 's gay to cry because my people will no longer exist in 100yrs 20.000 yrs destroyed in 100 My beautiful race dying ! i do n't know what to do",572285,1387,0,1
13857882_2,"Being a smaller country , Ireland will quicker fill up with ethnic scum .",577797,1391,0,1
13860974_1,I didnt know that bar was owned by a negro i will make sure i will never set foot in their again i was in their once !!!,589430,1391,0,1
14283266_1,If you had your way their would be no whites to pay taxes so the blacks could collect welfare and as they have proved in Africa they are incapable of feeding themselves,584350,1380,0,1
13503555_1,SEX: MALE RACE : BLACK D.O.B : 08-24-1950 HEIGHT : 5 ' 11 WEIGHT : 180 EYE : BROWN HAIR BLACK In Custody For : 001 MISDEMEANOR COUNT OF CRIMINAL TRESPASS 2ND DEG This dude looks like an olde version of Cornielious from `` Planet of the Apes '' !,575787,1345,0,1
30410685_1,"I pm 'd you a suggestion of a place to go , I do not want to post it here as I think non-whites read this site and will then proceed to try and move there .",735180,1388,0,1
14658274_2,Both Asians and whites are composed and calm and blacks seem to have no self control .,604689,1371,0,1
14671829_7,Want a libtard to support White Nationalism ?,573247,1371,5,1
13478626_1,"It's probably a combination of the sexual tastes of homosexuals ( toward the adolescent ) in the agency , and the racial agenda of liberals in the agency .",572408,1346,0,1
13481130_3,- `` Something about black '' and the old favorite `` Once you go black you never go back '',572154,1346,0,1
14665878_2,Why not just kick out all those Africans ?,572057,1371,0,1
13859132_1,Typical i suppose in the eyes of the law he is just another tourist beaten on sydneys streets oh yeah and we all know if it was a poor black fella bashed it would be on the news for weeks on end and mr whitey would be branded a big bad evil racist,589430,1391,0,1
12861962_1,I Can tell you right now if a black mob is threatening my life and burning my town I 'm going to start shooting .,573285,1346,0,1
14037645_2,A good old bit of nostalgia from the days when there was hardly a blade of grass or a coon on the pitch .,595877,1387,0,1
14670440_1,"When the wheel hits the road , it wo n't matter if you swing for yellow or black , just that you swing from the nearest overpass .",579759,1371,2,1
13287496_7,String ' em up !,573474,1345,0,1
14028967_1,The Official Website of the British People 's Party A few unpleasant truths re. the zionist ass lickers of the DUP,577598,1387,0,1
30765154_1,"I think if there are cases of infected people in your area , then yeah Id take them out of school .",576616,1362,0,1
30771696_2,I hear the jews are looking to open a Holohoax center in Antarctica next year .,572847,1354,0,1
31752052_1,"Maybe blacks are n't better , but their body is more shaped to hunt animals .",626679,1363,0,1
30677075_1,Typical Negro .,575083,1347,0,1
13867034_3,"A few weeks ago i started looking into doing that and have got a few pictures and LOADS of mobile numbers so far , reds are just SO naive !",591105,1391,0,1
13641599_1,We're letting these creatures flow openly through our air and sea ports and not performing so much as a background test on them .,581944,1391,1,1
30481181_2,The Brown and Black filth are starting to creep into Orillia and Midland sadly .,735180,1388,0,1
13291528_2,I have to help I WILL NOT see these animals go free !!,573347,1345,1,1
13290167_1,A public execution for these animals would go a LONG way to point to justice being done ; it would never bring the girl back ; but I guarantee it would send a message ............................,580749,1345,0,1
13866148_2,All para-militaries are just criminal scum !!!!,589830,1391,0,1
13507619_2,"Oh yeah , no mugshot picture on the page of course , you have to watch the video report to find out it was yet another case of TNB .",575759,1345,0,1
30392180_9,No Jew has ever found a way to force a big black females to parrot Marxist propaganda the way that little dumb liberal anti-whites will .,573148,1362,0,1
13480997_2,Separation is the only answer !,573561,1345,0,1
30466480_1,Do you have huge numbers of all the various turd to urine coloured rainbow of third worlders like many parts of Canada ?,735180,1388,0,1
30484011_1,"Id recommend woman use their long nails to gauge out the eyes and throat , and stick their finger up their noses .",589524,1359,1,1
14038923_2,The Juden never stop with the race mixing yet they do n't want it for themselves .......,573419,1387,0,1
14673299_2,"I do not think anyone looks up to white Negroes , just the black ones and then they become wiggers .",579196,1371,0,1
14097933_4,"Drive and risk an accident being drunk , or walk and certainly get murdered by a kaffir ?",577427,1381,0,1
13272432_1,"If it 's brown , flush it down .",579609,1345,0,1
13946706_2,It has become unbearable and is seriously changing me as a person watching my country be decimated .,594309,1388,0,1
14061449_1,"POLICE ARREST MOORE STREET , DUBLIN CITY CENTRE - 1 - YouTube http://www.youtube.com/watch ? v = LY-6O4ChVA8 Wait till the blacks riot and and attack cops i give a few years and they will be full scale black riots in Ireland .",577015,1383,0,1
13478687_1,Homo neanderthalensis was just a dumb negro subspecies of the negroid species and never white-european .,582969,1347,0,1
30554879_1,"The Negro is generally terrified of Whites , the second you stand up to them they usally back away , thats unless they 're carrying a gun at which point the savages are rarely reluctant to use .",573419,1359,0,1
14674224_2,Any kind of civilization Negroes have today is a gift from the White race .,577613,1371,0,1
14037459_3,All we here an Stormfront Britain are saying is that MASS white immigration is detrimental to OUR nation for the reasons we have given time after time .,578843,1387,0,1
14026780_1,Why would you want to see this pollution spread further into our gene pool ?,574902,1387,1,1
13941117_2,I feel like I should pull out my passport when I want into walmart with all the * * * * ing pakis and * * * * in there,594185,1388,0,1
13861502_1,I would' nt even consider these knackers/pykies as Irish as they have no respect for their race or loyalty to Ireland and should be put down like the dogs they are .,592652,1391,1,1
31744072_3,Any expressing of their homosexuality outside their home however must be stopped .,599380,1363,0,1
30444129_1,"I never really thought about it before but I guess bicycling is primarily a white activity , kind of like sunbathing , going swimming , playing golf , tennis , attending a social function without a brawl taking place , not smelling like a wild animal in the locker room after a hard workout , and speaking proper English .",582574,1348,0,1
14675003_4,Their is a group of people behind the scenes orchestrating your destruction and they are using non Whites as tools to accomplish their agenda .,572073,1371,1,1
13446781_3,When most whites today have so much white guilt laid upon them that they feel they have to act black or have sexual relations and children with blacks just to be accepted there is a problem with the white race memo .,572067,1347,1,1
13287496_6,That 's every groid 's wish anyways .,573474,1345,0,1
14652747_2,Of course White race tend to be the smartest race and many of your nonwhites are either just too stupid to acknowledge that or just want to make use of your nonwhite stupidity to cause more misery to us who wish to seek the truth .,573169,1371,0,1
13858462_1,One the Chinese get there teeth into a country that s it they take over .,591104,1391,3,1
12856933_1,It would be great if we could get every last white out of there so no one would be there to fix things .,576045,1346,0,1
30457365_1,The problem is there 's so many white liberal self hating traitors on the same side as the Jews and nonwhites .,575397,1388,0,1
13393063_2,An ape without a penis will never be able to pass it on to others .,577328,1345,0,1
13591202_2,"Yes Muslims do breed like vermin , i believe that 's part of their intention to breed out other races in order to make themselves the majority .",586693,1393,0,1
13458187_2,Most of these videos belong on the Animal Planet tv channel .,582515,1347,2,1
14283736_1,"To hell with making a stand , i think we should all go to the southwest and go on the offenceive and drive every race down into Mexico .",573428,1380,0,1
14669086_1,No instead we will pump whitey full of chemicals via the food chain to reduce their collective IQ down to the level of blacks .,572460,1371,0,1
13605248_6,"Denmark : 2.3 ( 2001 ) , 1.1 ( 2002 ) , 0.9 ( 2003 ) , 0.6 ( 2004 ) . ( assuming population of 5.4 million ) Good job Denmark !",579436,1393,1,1
14655015_1,WTF are you laughing ' Groid The Jews are just using you Monkeys Get lost go eat some watermelon and shoot some dice or something .,576470,1371,0,1
14018972_4,I am reminded of a quote I heard from a fellow white nationalist said that you do not clean up a pile of * * * * while being in the middle of it .,574578,1388,0,1
13443966_1,It's going to take everyone working together to beat the New World Order .,578935,1347,0,1
30654444_1,I guess it is all Jews because that rabbi guy who says we must to serve Jews was a Iraqi Jew .,734533,1354,21,1
13588153_1,"If you think that 's funny , you should have seen the black guy that used to run around my home town wearing a kkk emblem.But people like that are usualy not that bright .",589562,1393,0,1
31730733_1,"We should start gangs of our own and kill them and rob their homes , is this what the liberals wanted as `` diversity ? ''",611782,1363,1,1
30454970_1,"hey and if you ever experience a lawsuit from the negro hispanic jews claiming you are racist , simply make an example of the hundreds of negro mexican schools that deny white children .",572043,1362,0,1
13596651_1,This truly goes to show that non whites will follow whites anywhere .,589152,1393,0,1
12899202_1,General1812 I think maybe they now starting to have cold feet ; as the race who have feed them will die out .,572684,1345,0,1
30745654_1,This might take the cake of the biggest load of bullsh ! t the Jews have tried to pass by the goyim .,575980,1354,1,1
14024960_2,Did they put that Groid 15 next to Rooney just to make Rooney look at least half-human ?,595714,1387,0,1
14412365_1,"I just refer to them as primates as through THEIR evolution process they are just a little bit higher on the evolutionary chain which makes them all the more dangerous to whites , than any of their animalistic cousins .",573454,1375,1,1
13472706_1,"To all white patriots , watch ENDGAME ALEX JONES , OR ENDGAME from PRISON PLANET , and learn the agenda from the criminals Jewish bankers .",583528,1346,0,1
14025960_2,"What I do know is that I live on a small Island and it seems that a lot of people from various countries in the world are willing to desert their homelands and their families just to come here , in my mind that tells me a lot about said people and their home countries , most of all it highlights their weaknesses of how their own countries have let them down and how they feel the need to feed off somebody elses country , how should we English interpret this without sounding rude ??? , locust ??? , parasite ??? , you tell me .",595718,1387,1,1
13059977_2,"Good going libtards , you ruined Rhodesia .",579198,1345,0,1
14029067_1,"sounds just like leicester mate ... still what about our porr comrades that live in brighton , when there look out there window , there see the sight of 50 thousand queers there all strtting there * * * * on the street",596044,1387,0,1
14408695_1,If I feel threatened especially by these fools you can bet I 'll be just as quick to kill as they are .,588438,1375,5,1
13467569_3,I can picture him as that baby monkey on the ' save the rainforest comercial or whatever,574152,1346,2,1
14080170_1,It is an extremely cruel act against the poor Vodka-bottle forcing it to spend it 's time forever close to a jew .,577768,1383,1,1
13063728_1,At this point I will assume the media is lying about everything other than a Negro being arrested for his murder .,576857,1345,0,1
14299060_1,"Sadly, I think the government would step in if we tried to stop the lesser races from moving into our land .",605779,1380,0,1
12834493_1,"She may or may not be a Jew but she 's certainly stupid , she seems to think the Blacks wo n't kill her alongside every other White they can get their dirty hands on , what a muppet !",572058,1396,0,1
14669086_3,Then we can all live in a global utopia with the Jew running the show - cant wait Nothing short of a brain transplant is going to raise a Negroes IQ .,572460,1371,0,1
12858788_3,Liberal is just the PC word for Rapist .,576152,1346,4,1
14670891_4,Swim back to Liberia--with a jew under each arm !,572134,1371,4,1
31083891_2,Pornography and prostitution should be outlawed as the jewish filth that it is . _ _ _ _ _ _ _ _ _ nazi.org.uk,581602,1345,0,1
30694638_2,Why would I want to contribute to the Kneegrow and spic 's wellbeing ?,607653,1348,0,1
14407209_1,"Most white girls are taught and brainwashed to love black guys , only way is to properly educate them and show them what savages they truly are .",572212,1375,0,1
14671829_4,"They instead decide by convenience , low risk , and unenlightened self-interest .",573247,1371,5,1
14672820_2,Because behaving like civilized and educated person is `` to white '' for negroes .,576320,1371,1,1
13640369_2,So even if it was shown n a bad light I would hope it would bring lots more new members as the time has come to show the non white races that we can only take so much before we raise up,591136,1391,0,1
14655869_1,I dont believe i or anyone living today brought you here or wanted you here .,572107,1371,0,1
14264376_1,Hell I 'd rather clean a dozen tiolets a day then have to walk into a bathroom and see some mongrel standing there with a mop giving me a glassy-eyed stare .,572043,1380,0,1
31694224_1,I bet they wouldnt have done that crap to a black person that had black power or those black fists that the panthers use written on his back pack .,616898,1363,1,1
12904919_1,"Here is a video of the event that is worth watching just to see a beautiful White lady screaming `` scum , scum , scum , f * * * ing scum !!! '' at the muslim filth .",572076,1345,0,1
30771696_1,Holocaust is a Holohoax .,572847,1354,0,1
31752052_2,"The whites and the asians evoluated , and the blacks are still behind .",626679,1363,0,1
31744072_1,Homosexuals should stay in the closet .,599380,1363,0,1
14071005_1,"Like it or not , and I certainly do n't , but Ireland , especially NI is littered with memorials to , and even statues of , red terrorists .",572097,1383,0,1
30677075_2,"They laugh at whites who obey the law , bother to get married , women who are chaste .",575083,1347,0,1
14666912_1,"One thing you seemingly cannot grasp--that JEWS themselves are messiah , and their kingdom is earthly .",572134,1371,0,1
13502430_2,"They 're probably as high-maintenance as one of those crappy old East German Trabants , though .",579436,1395,2,1
31783500_2,It makes my flesh crawl when I see white girls having to be felt up as they walk down the hallways by big lipped spear chuckers. : attack,599830,1363,0,1
31019775_1,I eventually came to the conclusion that jews behave more like a criminal syndicate than any respectable religion .,587946,1346,0,1
13468931_1,All i have to say is none of this crap that is happening in the world is going to change unless people on a large scale actually stand up and say no we have had enough and drag the scum in the streets and deal with them in a most violent way .,583169,1346,1,1
13480997_1,"I hate to see such beautiful white females become victims of these sick , violent merciless animals .",573561,1345,3,1
13866148_1,It just goes to show that the IRA are just criminals and not freedom fighters as they claim .,589830,1391,0,1
30658705_1,So the Jews are Gods chosen people and we are the dumb cattle used to bring the Jews back to Gods fold .,572310,1354,0,1
13588719_1,"I'm glad to hear about my brothers being ready to fight like that , lets just hope in the future these immigrants with no right will get something good enough so they 'll finally leave",589795,1393,4,1
14673299_1,The majority of them are as stupid as real Negroes .,579196,1371,0,1
13272432_3,It ai n't right unless it 's White .,579609,1345,0,1
30632889_2,The anti-whites have been using education for decades to brainwash Whites against their own race .,577549,1362,0,1
13480228_1,Angela Spain was murdered in her home by a drifter negro .,572128,1345,0,1
30701165_3,"You 're worried about affirmative action and liberals , that 's your spot .",581886,1362,0,1
13385655_1,The doctors of ju-ju and voodoo seem to have left their mud huts and moved into office buildings built by White people in cities built by White people .,572127,1345,0,1
13272432_2,"If it 's black , send it back .",579609,1345,0,1
30767756_3,I guess I would be destined for the gas chambers .,572648,1354,3,1
30389849_1,This is completely disgusting ... How can we continue to house these people who have complete contempt for us and all our laws and customs ?,734831,1388,2,1
14095491_1,"Yeah, but I should mention that a few places there , like Beaver Falls and Aliquippa , are chock-full of filthy -- and I mean filthy -- n * * * * * s .",572043,1381,2,1
31750807_2,Therefore they had to practice slavery before all other races .,573685,1363,0,1
14667444_1,Those in the countries you mentioned are the mongrel offspring between whites ( Aryans ) and Arabs and its funny how those of the East who claim to be the Aryans talk about white people who came and mixed with them and the only Aryans apparently in the East are those with light skin and blue eyes .,575082,1371,0,1
14026780_2,Thank the Gods she has chosen to go with her own kind .,574902,1387,1,1
14674224_1,The Black race is yet to invent any kind of civilization .,577613,1371,0,1
30677075_3,They only know how to destory our civilization .,575083,1347,0,1
30712850_5,( The Jews had the Romans murder Jesus for them by falsely accusing Jesus and by turning down a chance to pardon Jesus .,575645,1354,0,1
12852431_1,"I feel so sorry for all you people living there , wish you could all move here hopefully you do n't suffer like your neighbours in zimbabwe .",576278,1346,0,1
14027524_2,Sooner or later the black one will say `` mother * * * * er '' or `` madick '' .,594105,1387,0,1
13472600_3,"The future is ours , as long as we do not sit by and wait to be overrun by the subhumans .",583513,1346,1,1
12845755_2,Were Whites to leave in large numbers leaving few Whites behind in South Africa the country would start going down hill and then maybe more Whites would begin to see what losers Negros are and how they cannot even maintain what is given to them .,572226,1396,0,1
14077688_1,Yeah I think they 'd be much better off back home .,578492,1383,1,1
30553883_1,"This is a sickening trend , even in countries like mine where there are not many Negroes they do this and all because of the sickening media brainwashing .",590911,1348,0,1
13393063_1,I believe these apes may be on to something by chopping off penises to cure aids .,577328,1345,0,1
13028070_2,What alternative do you have other than kill the black policeman and every black cop you can until they get you .,576106,1345,0,1
13621261_8,We do n't need such scum .,579371,1393,0,1
14671829_5,Want a libtard to oppose abortion ?,573247,1371,5,1
14669086_2,Then we will create a Marxist style school system to further dumb them down and reduce them to obedient global citizens .,572460,1371,0,1
31765387_2,"And yes , they will steal anything from whites because they think whites owe them something , so it 's ok to steal .",573943,1363,1,1
12858788_2,They are culturally raping european countries in every way .,576152,1346,4,1
13332884_3,"As the saying goes , you can take the ape out of the jungle , but you ca n't take the jungle out of the ape .",577989,1345,0,1
13443966_2,"And it ai n't your daddy 's New World Order either , more like a Jew World Order .",578935,1347,0,1
30631886_3,You know if you get past all of there violent animal acts of intimidation they have a soft jaw !,573050,1359,0,1
12873389_2,"Thank you for your kind words , hope to meet you in the new white world one day soon .",574987,1396,0,1
30533187_1,"They mutilate their own , and they do their best to see to it that those whom they see as their goyim slaves are also marked ....",572236,1348,1,1
30771611_2,"Like the parasites they are they simply moved to a new host , to continue their destruction of Western White civilization and culture",572847,1354,2,1
30406276_2,"Raising 1 healthy , racially aware child is worth more than all the libtard and mud children in the world .",734886,1348,0,1
14653484_3,Black is a color but the Negroids more than not resemble a walking pile of feces with arms and legs ... they even stink !,598307,1371,0,1
14285789_1,Hell I 'd rather clean a dozen tiolets a day then have to walk into a bathroom and see some mongrel standing there with a mop giving me a glassy-eyed stare .,572043,1380,0,1
14034693_1,"Every time I see a black security guard they are either sat down or on the phone , they have no proffesionalism whatsoever .",595936,1387,0,1
13590005_2,Their lies are so thick and many that people do n't see the truth when it is in front of them !,589951,1393,0,1
14669166_2,"The problem is in blacks ' heads , but hey , you have already known that .",573256,1371,0,1
14035106_1,Look at this cultural incongruity from Plymouth . VIDEO : Plymouth celebrates St George 's Day with music and dancing in the streets | This is Plymouth,582213,1387,0,1
13596651_2,"They ca n't survive without us , but they do us nothing but harm .",589152,1393,0,1
12834278_3,Click below for a FREE download of a colorfully illustrated 132 page e-book on the Zionist-engineered INTENTIONAL destruction of Western civilization .,572066,1346,0,1
13589434_1,That is just one of the theories .,586605,1393,0,0
30476838_1,It's indeed a conspiracy theory that insists Whites work together to hold Black people down to benefit Whites in some way .,572062,1362,0,0
30528425_1,"The word problems that used to motivate the teaching of high school and college algebra ( simple , simultaneous , and quadratic equations ) disappeared from the syllabus decades ago .",576891,1362,0,0
12857105_1,Wow Is there some hope for the Negro race ?,572893,1346,0,0
30491877_3,The students who went there were still young like me .,574438,1362,0,0
13586240_1,"Btw, if anyone wants to have their say against the multikulti zombies that read Six Degrees , here 's their forum : http://www.6d.fi/say _ your _ say/",572043,1393,0,0
30526697_1,"Yeah, hay rides are popular here .",572613,1348,0,0
14037653_2,"The beast we oppose knows it has backed itself into a corner , and at such times , such creatures are at their most aggressive .",581292,1387,2,0
14426972_2,WhiteUtopian,574475,1375,0,0
13850039_2,Enjoy,590562,1391,0,0
31711132_9,"www.hsc.edu Hillsdale College , Hillsdale , Mich.",586614,1363,0,0
14414751_2,So lets do it to the beaners .,602050,1375,0,0
30438130_1,Unbeautiful ' modern ' sculpture : The Harp Twins Camille and Kennerly ask : Chicago has the Bean and New York had the ??? Comments : it was the Bull .... on Wall Street New York had the `` I-popped-a-can-of-cinnamon-rolls-and-then-piled them-on-top-of-each-other-and-painted-it-silver '' monument .,572147,1348,0,0
30528425_3,Note that I ca n't guarantee that later editions of this book have such ( or even any ) coverage of word problems .,576891,1362,0,0
30506297_2,And teach her to carry it in a place she can get to it quickly .,572149,1359,0,0
13147931_1,And I would add to that one of the distinctive features of malls are the food courts where we can witness Americans and their eating disorders on display .,573188,1345,0,0
30777667_3,Susan,582243,1362,0,0
13946979_2,Use PM to get in touch .,594438,1388,1,0
30406393_2,I know she was white though,736227,1348,0,0
13592326_1,The woman may be attractive to another black .,572266,1393,0,0
14266885_2,It 's there .,578829,1380,0,0
13639258_1,I just cannot understand someone wanting to risk losing their lives or limbs halfway around the world in a conflict that does not concern Ireland at all .,584928,1391,0,0
13591202_1,My sympathies to all of you .,586693,1393,0,0
12912328_2,I would love to ask `` whats to concider ?? '',572241,1345,0,0
13499106_1,But the main thing is that there is nothing to be proud of .,572043,1395,0,0
13059805_4,It seems to me that nature is taking out the trash .,579195,1345,0,0
14029202_1,"Apparantly they still have some of the stadiums to finish and 350,000 tickets to sell ( they are normally gone within days of release ) .",586260,1387,0,0
13060258_1,The headline brings to mind an old joke ; I have bad news and good news for ya .,578189,1345,0,0
30575705_1,Is it okay to enjoy toast ?,573410,1348,0,0
30623580_3,I do not let my children watch tv at all .,573411,1362,0,0
14022611_1,just wanted to thank you for meeting up this weekend .,574600,1388,0,0
14269394_1,"To me , the definition of a WN peace maker is a White person who uses political will and psyhical expression to defend and create the survival and existence of the White race .",572249,1380,0,0
13506976_2,The two teenagers are charged with assaulting Rose Powell last Wednesday and stealing her car .,576000,1345,0,0
14667236_2,Reality : He had no Jewish ancestors and he had brown hair and blue eyes .,576628,1371,0,0
13490523_2,See her in other pictures and you will see how she is a typical slavic .,585848,1395,0,0
31602174_3,Who are they ?,624438,1363,0,0
13866256_1,"Defeats the bloody object of having an ignore facility if one reads the thread , doh , Pray all you want my God wont count ' em",586778,1391,0,0
14413122_2,Thanks !,573476,1375,1,0
14098769_4,You could be 500 feet offshore and still only be knee deep in water .,575319,1381,0,0
14082630_3,I will soon post photos of my cats .... 6 of them .,572182,1381,0,0
13501184_2,Over two thousand dollars damage and several hours to clean up .,577766,1345,0,0
14097597_2,No comment ?,577427,1381,0,0
14039896_3,Rule Britannia .,578507,1387,3,0
30632791_10,"-Strictly , no goyim friends .",579418,1362,0,0
13053340_2,When I try and go there I get a `` Bad Request '' HTML page .,576585,1345,0,0
14039728_4,I have searched the User CP section but cannot find any way to do it !,596701,1387,0,0
12865764_1,Oh yeah it 's because they study so hard and their family 's value education ect ect ......,577004,1346,0,0
14105466_1,Every state is plagued with disunity !,586735,1381,1,0
14279554_2,This is one of those that I have on the wall .,572775,1380,0,0
30543922_1,I think I heard somewhere that they had to remove the links if they did n't want to be sued by the German government ... : /,577158,1362,0,0
30598529_2,http://www.eltingauction.com/2houses.htm,574041,1359,0,0
14300211_1,Go to his profile and leave a message .,577166,1380,0,0
30526433_2,Do you not realize that goddamn white genicide is upon the white race ?,738643,1348,0,0
13455420_1,Good thing there are the zionist police to keep me from coming and taking everything you have earned with your arrogance .,577514,1347,1,0
14070890_1,"Minister asks YouTube to remove video directing anti-Semitic abuse at him Minister asks YouTube to remove video directing anti-Semitic abuse at him - The Irish Times - Fri , Mar 30 , 2012 Alan Shatter - Jewish Nation-Wrecker - YouTube",572082,1383,0,0
14675159_2,Also you did contradict yourself .,614369,1371,2,0
13589823_2,Let 's hope so !,579436,1393,0,0
13586421_4,The Stenbeck family also controls the Metro newspaper ( the one that you can find in many subways in big cities around the world ) .,581207,1393,0,0
13595023_2,"Anyway , it 's worth watching .",572043,1393,0,0
14110041_2,BTW.Are you allread in the Texas site.I can send you an invite if you 're not.We 've got over a 100 members so far .,573736,1381,0,0
14301664_1,"so lets talk tomorrow morning and plan our BBQ , I just went to the grocery store and met a new arrival who happened to have just arrived .",572210,1380,0,0
13495623_2,http://www.youtube.com/watch?v=O-mRZ...elated&search=http://www.youtube.com/watch?v=qzaV3...elated&search=http://www.youtube.com/watch?v=RRoj1...elated&search=http://www.youtube.com/watch?v=3-URO...elated&search=http://www.youtube.com/watch ? v = v12VY ... elated & search =,586143,1395,3,0
30734502_2,"Without explicitly lying , you could claim `` other '' ( europid ) or `` two or more '' ( nordid , atlantid , dinarid and so on ) races .",575163,1362,0,0
14678775_1,"Intelligent parents usually have intelligent kids the same as when two good looking people procreate , it usually results in good looking kids , more genetic than luck .",572357,1371,0,0
30799750_1,"http://users.erols.com/interlac/corres.htm Check out these schools , most offer high school level courses for credit if the school will accept them you will have to check .",581606,1362,0,0
30386096_4,Here 's the link : http://apps.meadjohnson.com/forms/jsp/Efb/Efb.do ?,587337,1362,0,0
30622804_1,"I'm more of a grappler than a striker , I would lunge out with a windpipe grab and bring them down to the floor .... my record for KO' ing someone with a choke is currently 3 secs",576641,1359,0,0
13473247_4,I have seen young white girl 's and boy 's acting like blacks with their baggy pant 's and their hip hop .,583605,1346,0,0
14106536_1,"Hi, So glad to hear from someone so close .",599986,1381,0,0
30571599_6,"Parts are more expensive , and exclusive .",576238,1359,0,0
14100128_1,hey whats up i 'm new on here and i would like to have someone to talk to so hit me back for whatever,599186,1381,0,0
30641955_2,John Taylor Gatto - 01 The Elite Private Boarding Schools ( I 've tried everything to get this YouTube video to imbed in this post .,580921,1362,0,0
14668553_2,"In the past , white kids were playing basketball after school , now they go home to their little video games , smoke dope or watch television .",572156,1371,0,0
13440360_2,Only the future will determine which plan can be used to bring our race out of its current predicament .,575159,1347,0,0
13504803_3,"An example of muslim colonisation : in some schools we do n't celebrate Christmas anymore to respect the many islamic pupils ! Christmas is a part of OUR TRADITION , of OUR RELIGION !!!!",586601,1395,0,0
13549611_4,Toy Crane Commercial | BMO Harris Bank - YouTube,587946,1346,0,0
13862181_2,The other guy is over at the B & H forum ...,572043,1391,0,0
30554880_1,Around here their always shooting .,578499,1359,2,0
14072114_1,Woman get shot by a unseen shooter probably hide in the building in an attempt to dissuad protester to take this building .,578889,1383,0,0
32733479_1,Yes it 's sad one minute they 're `` racist '' then they 're shacked up with an Asian sunshine girl or a sheboon .,735154,1388,0,0
30630061_2,"New York Brownstones , designed by European Whites .",739937,1348,0,0
14268777_1,Been a dream of mine to visit Iceland for years now .,589338,1380,0,0
13504803_7,"The immigration laws have not being updated so everybody can ask for a N-Card ( refugee permission ) , living here and the Social Security Departement of each canton will pay them 1.an one-piece appartement ( 300 $ /month ) 2.Hospital Insurance ( 200 $ /month ) 3.argent de poche ( 300 $ /month ) ....",586601,1395,0,0
14032046_2,"Gotta travel light , governor .",580521,1387,0,0
12863799_2,-Nordenwulf,576498,1346,0,0
13342703_2,"They gave the guy who posted that video some trouble , did n't they ?!",577785,1345,0,0
14417654_2,Has anyone ever tried to get one of these ads on talk radio ?,573618,1375,0,0
14668651_3,Huh ?,576755,1371,0,0
14034723_1,I hate to be the one to say this but they do n't sound like a loving family if they said they would dance on your grave simply because of your racially aware views .,572814,1387,0,0
13573521_2,He live on forums all day because he have no job .,575672,1394,0,0
30446630_2,I also have pre-baked cotton ( 45 minutes at 350 ) in an old pill bottle and a small container of hand sanitizer ( 70 % ethyl alcohol in gel form ) .,575722,1359,0,0
30438216_2,Dont know my heritage for ever .,572668,1348,0,0
30787666_1,"There was an article in Sunday 's New York Post , about some Jew Fag that was stalking a famous fag `` Anderson Cooper '' .",572314,1346,0,0
13608558_2,I have read that one of the suspects was blond and in another article they were described them as ' pale youngsters ' .,586341,1393,0,0
14418005_1,"I remember back in the day I used to hand out tracts for my church , why dont they have anything small that I can print out on my printer and cut them up so I can place them in library books and phone booths ?",592581,1375,0,0
30636407_3,Mossberg 590a1 with bayonet 3 .,740013,1359,0,0
